address,amount
0xeb5cd7f76401ff5fb96aad009b9617961ba0e8a6,1.00
0x2B2e9f9d228ec499426442524fc661CF078eF329,1.00
0x6fac03dc0f6f72abb7d3d9fe8e550928457d1972,1.00
0xeA318c6dC32cd039bb837992c777a23A472dAAa7,1.00
0xe4f53e29f2a4e17461d5e94a05a274d838659fda,1.00
0xED7d4aafbB74Dc535930B08F82F2EA44753B943E,1.00
0x1a20a4458Ac54EDFB36Fd816DF83b9bC789Ae7d5,1.00
0xaf0d887b683DCE7d12E5FE469c47D0f707848dA4,1.00
0xb4eF2f3B9D48b45B59F5bA1E0d06b0da01daf903,1.00
0xb71398Ce0Fa13Ac48191700C6f703103b84dEa83,1.00
0x789e19b42028760811af01022cb7abdc2cca9401,1.00
0x951ce3325e059C97330ec80Df8D125627b089dC4,1.00
0x993606A336875BA6B3497c6aD4F094e6298Ca1B9,1.00
0xCDe0a0795598e47F3fF977AF34628164D7C51935,1.00
0xdb60b82f9ce18aaf5bcbf497033390697560481b,1.00
0xD7AF886F7D8306a2bb95964c8eeA31E57Ae1ed36,1.00
0x8e47706de495c5c97324bdd39b8f14d383275b20,1.00
0xb7077Da59ce6C6c7628A5D0A958cBB76eD6eAe4C,1.00
0x014b8f3d3bb34e0DDF2c8716e9a94b20c79281A1,1.00
0x83B8C547D4Fe7d046Bdb51A65a224A076fAF887b,1.00
0x96b9c353c0f04e147776deeba7687683b98eb52f,1.00
0xB75853fAFca433A8920179093036AC971BCbaD77,1.00
0x081e0650ee8438e025f3aa7c1227dae30fb63a11,1.00
9.74e+61,1.00
0x3fcd83433cA7Ea5c77118B1c1CF36d93EFa99263,1.00
0xbA3395D5413C827a93C71d746C2b9E9EF6EDa5ac,1.00
0x5eA71246d9fE6D0D88CcBefFa171A0d1b8f64E8C,1.00
0xe4adff05c63fCEbB4cA3036EDA5b5aF8fAa154B7,1.00
0x286E9666F7411093aaf949d72b72B8bC7e359EE9,1.00
0xe6ec8495a03da930d7aee961dc106b9839a36681,1.00
0x85a2C03c74608dAda529D8fd799F7f8fD72067C6,1.00
0x837e38bAE28b6A95836afddf8e6b245df5630f89,1.00
0x4bd9b7161a47c36f4a8eb189cd1f1698b67df98e,1.00
0x1f04b5e804ee321c37fb978366cdbaf614ae89b2,1.00
0xaa3a86785d5cbd26a421046a5171caa3d76e4ad7,1.00
0xd3aDBaDd2a8BA2F53Ab4C7D2430B0d8a09C37a3f,1.00
0xBaDB38999b633BC272Cf9b1BDd115fAB4b6687bA,1.00
0xD2E9279c2d21f2fe5b2eC329B9504B184fF53DbD,1.00
0xAe97595b3CD46c2B33ceb4744C9Af19A5bf6d7d7,1.00
0x0D355b99D5dB23B6d66F6bF543075CB619ed0FAA,1.00
0x608efB96E5d1daFb2d05dfb9A211D8B34A8E4C86,1.00
0x5bf2e66c0d287bac0bbd635e8539c02d51b2ff2d,1.00
0x5B3452D5ABc9424d52fe65e649Bd8b5c8c20892B,1.00
0x4D15e54367728E9d491Bd9E1D65c8cC5B37EAb39,1.00
0x5De170852454C356a5440ee8CEddbc9fE4975bc1,1.00
0xd53615d40268725DF252A1f2560412FabbF7143C,1.00
0xb17EFA6897b26260a5D0E5DB7D9815693c56e04C,1.00
0xA15bd5C34308366D19468993e9E3dbe13488940B,1.00
0xf037a9d1c12e6b91f98599212dace8b55d4b5fc6,1.00
0xEBd7293558e169988138E52C0f25F5B0527dD5Ce,1.00
0xe56D71Db2b9aC62203e3af18E26d0D93F0a333E8,1.00
0x1142213A3271Afc271Ab86E7e6a15C7B3EDCDa93,1.00
0xc3B7A64607F05d89beFc6dd6bAe201b1121a32e3,1.00
0x959e2c89bb4f6bd83858dee3274c81b0fdf9a9fb,1.00
0x58Ff2434db0D1190fC5dd454906AA8e44F1eAfc6,1.00
0xEFEC43b5042684f1878e522553CEd2D6B3e8701e,1.00
0xC5014b98e0F72F7B9fb7ee5e7Ed8116ed7C78699,1.00
0x0eDDF6b55ea0C020E287382424c1554c5E66F2bc,1.00
0x8aCfE758e5fEEBaA2310b6Db3548FC426F9289A7,1.00
0x2becffe58811f1465157d716636f2da818a0c4fb,1.00
0xcd76F801c6196794123498096E9AD99AEe8CB492,1.00
0x0B187e6788A89E9247Fcb154B7350A9334f4c5a1,1.00
0xAEaE6d535F810F2B931078Bb97169043A2cA44fA,1.00
0x809f7C708c9A88117Ad8dCBfcF33238883FbB651,1.00
0xBdedb5DD8393959A7b25bfdd043e149943943471,1.00
0x2fdd29256d8a4b8315e493c6acabe0de40058980,1.00
0x10c35B91cdb4dAE6a0D2fA28a04f70BA3556A560,1.00
0x03E15A4b378fF10C54CEB586eac471C14C4B6887,1.00
0x299a2CD6C2792b662128c09B1B62E7C6d36EAb00,1.00
0xB7261e55c6a04fCEb09aD085484994390f4897b2,1.00
0x674C908635d832c7f7a73De2270F90b94bD7cb0E,1.00
0x72f60c9054313c85c047014e59a7b0e2498eaa7b,1.00
0xe55d9357c0A80AeB62c014E47D737a054E6e0D1d,1.00
0x745F9d9dEa4463d23056cA7Df015B5E969d929e9,1.00
0x9d248C64736B63A04ECA00F5232E2E2Bf23d29F9,1.00
0x44d83Cc035a304300F5D93a7F42B261a09989981,1.00
0xc6ccb34089b73e9a492f6d6bd9caa672b7fff909,1.00
0x095356ADFbd62a5239448626AE599ccBD8b057DB,1.00
0x102C5fc966Bb2Ef83904375Ba97D6c228E4e7aaF,1.00
0xE0E7Ef852410271dE572905dCA3FA911A7C4E0eF,1.00
0x5C386B56988EbA737Bf439B57209aD3180477650,1.00
0x52Cce38Ee55248dd21f6EE71Cd0d91e4Dc2e8069,1.00
0x677fcA4B64BC8235530152e32bd617CF6A1E8Ec5,1.00
0xcd9d44b31591ea2de56eb4ccb018e3475a160afd,1.00
0x3488987577862600c877948558589f30E5fee9Bd,1.00
0xDbB91dF9320814421AB036f3241cE61FAF8211Ff,1.00
0xb77c81362AcBa9F6Da11867740982FD9622fA926,1.00
0x1ff6f112105c14a26Aa1e29b3cc2E917E82e7E74,1.00
0x3B57CB412b1cfEFE36dd787deab4A22670911b5b,1.00
0x56c66FF3118B39c9cF25036fd8D4790f27AD21F8,1.00
0x975e75Ef5C2Eb0800AB81ba20E53208a742b793f,1.00
0xee7c71613A72E3F49B75A53af3580739A0D1D005,1.00
0x184Df3E12C87eEEa8799645F21791512C22c97a1,1.00
0x33C8635a7c91fEc8A38A476dE7521953AD255521,1.00
0x6212D643a08B105f486F61642Ae11e1497fb793b,1.00
0x5f3939C6E9199B9b41a28BDfAABCE89574E46f78,1.00
0xDaE9306d6126eA3A9F3C19625F87b73ACb3655b7,1.00
0x4585Aff1C14bEeb839a5150dfc139677BB56c3a4,1.00
0x4585Aff1C14bEeb839a5150dfc139677BB56c3a4,1.00
0x1cE4F1330AbDdb661AFe5A3787DbAd57EC240FBd,1.00
0x4ce5de0c8c076590b96b70e7e07bc6f465497b5e,1.00
0x0Ee2989e994F0fB4438E1E1Ca9c878919304e17f,1.00
0xB93473C0035D52604d3edAd2707b21a879b96736,1.00
0x57f39dea4769fd67842921b549c34b347fac4f4c,1.00
0x702AB17bcd21cA08C592e692251dB2F9D875B2Ab,1.00
0x4F34E580c0ADe80D774410d3a00cB69F2a428031,1.00
0x57a51a891ab7543c636d8aa42303bdfc20c87355,1.00
0xAE15aEd9614B3D7997d9d4cD19F7D63f918950c4,1.00
0x3E6346b31C7E09cefD2A874295EDF82Fe9910570,1.00
0x0e8d03959767796f7f092198adfa1e43eda8cb43,1.00
0x167C0b81688a53C14c73BD702bb2de2d021dF8e8,1.00
0xa9fde73ca9f416ceaf70bdebc9008cf6156de678,1.00
0xB7997bd8f50771728c812431F02ED7242B474b48,1.00
0xd001315415Ae2011a9C5D568ad25573840f0dBc3,1.00
0x5Bf075bbB366b1c9C8873F659981288D12374E6F,1.00
0xf4B1Ddb63a57bA229e7784A39306eA423a4D6dd0,1.00
0xC6D90652B217bc6510a51a503AA10722D2adC86C,1.00
0x7709cffeb9cac020f417aca69cfd2c21d3b5a75b,1.00
0xbD63Ff4f52d8C6984fA4Ba303506577d1C0Ab94d,1.00
0xf4A44a3AFe98d0C2b90ACF9D686b380511635eeE,1.00
0xdD6651DF7a376f7857868933231E8E8D79eE1e2E,1.00
0x1634a752E1f58f284A85FB3C54A637D62483F9c1,1.00
0x723fC7f372F461EcE852be7192C8E891eca88E4E,1.00
0x5A4E0534aA1C232925c6547EAf5874Dd9d30DC8e,1.00
0x6154f952E622CF6f11e5dCED5A828e104ac8f249,1.00
0xDb5Cd1eaC877EBcbd220418bbe7d5BA30DeFF04a,1.00
0x9771320D85A1481F0ba9C41C1239B6901FACBd22,1.00
0x62Aaa13bEC8A6491507306D256776b0470C361b6,1.00
0xAc398c7465d072A8233629B15179F6B6294e5819,1.00
0x81010A36A7eCDE1C84682fdd1a887a7Bbb7e03fb,1.00
0xD7d55FfBEAc466Df870C172dAf11443488a7E5e9,1.00
0x0794420CA355ef1120469F43700de3C01b3d02c8,1.00
0x02Dcf5DeD2AdddE1BafB1C2c6c1c89E551F4494c,1.00
0x961018fBD55Eb7DaCaB13e0a4d2CE08DB455E3d2,1.00
0xfA0352f9BDEe5FeFD0A7fB9818Cd880c320c4829,1.00
0xb8479e29376bb73043f765d321f5a55080ace0cd,1.00
0x2033b9f1c931764a2c52ec7c52a265e60073b6ca,1.00
0xb1cca03Ff04eEB0B612A7260c167a0665267d0C5,1.00
0x726fA47f7c98b5dc0B11F92daAbbCcE2571f1a08,1.00
0xBEE4c3603F43bfD51821be4155F5fADb73110A58,1.00
0xb6D98De3178da308C88bf6167990CB5218E7455F,1.00
0x59bf001Ce7884050681f2F3ec368D8c08a1D52a4,1.00
0xb8A997107fA8D36EE8b196fb39344b1159cdE5ce,1.00
0x07db70b16243BCCaF4345109B64280aa534B56F4,1.00
0x22735f44f186dc225d161E327cdAEb7703892447,1.00
0x7F2a23efAFdbf976C6b5De2A31fFd3d3B8731923,1.00
0x0b24cbC97F8B736adBB22e731b16431BfD088D38,1.00
0x89c0632f1D924690fFDE60E99EA0C8d3C217b3EE,1.00
0x93476DDed4cc06Ff035FbB08897ed3503477C434,1.00
0x66987137a04750668a44E2AFf92ADd8e40554899,1.00
0x28F594c729Fa2B3df1605bea40C4678C589dae23,1.00
0xb44a284c7DA73c060d51E8bfbABfA5e4090B4271,1.00
0x37f04A155D7342868d6ae0E0E533936E6C8DC2A9,1.00
0x65125f24990d297BCcF5238EeC86606Bed1880D2,1.00
0xeC53D7624428D2342A9eB9FDd10c00d2428B3e07,1.00
0xD05FA8d773b86697Cc381Ca36aB446117C59a600,1.00
0x9D2761B37099E9ac904E7E249aEb4FcE0d123896,1.00
0x36480ac249F8A50C33E83419F8C321C3a29F520a,1.00
0xaa593bfB434ADCAD6c7fDE33C8D8EF8060E9e023,1.00
0xa281687f7c958455e6d5719167b584c8901517b4,1.00
0x31daa1f97a97ff7fe15f342bbfcfa3d2bf322e08,1.00
0xc397b8F342C6ddBeb626A2Ca812dA9D4eA540BdE,1.00
0xEeb79646C4fDb65CCCe7B69f664A9b3845Ba9e19,1.00
0xc54E5cF519Bed3dBB1c8d6B89c41D2508e448Aee,1.00
0xdD77358C8B8935710a408315B4f6D08eC7272A55,1.00
0x6C4132BF96e514ee5822032070661eb96422BAAe,1.00
0xc1c269B25f7b58cdD08e1f4649796103e3ac69d7,1.00
0x03c19192045C3955B4233fe96694568B6c706eb6,1.00
0x3372463d3a32F186668A6d0e4c82191F61C561Cf,1.00
0x7AC7F21f985E58C57014FE0C6FA07d469B75Ccb3,1.00
0x010a9567A562bdba4746aFCe70cB75024c61B92A,1.00
0x427CEF62324fE326Ca1A538079c9c2d8acfba9fA,1.00
0x6860e63311dfcb4c00493BC258d6C8F8D641D3c1,1.00
0x48054403dD6F465907B6713E228036f315638e5c,1.00
0xc322d0242ec3cca838ab3a24051f124422ad386e,1.00
0x496b8f5c548586a55e2ef5a9f59694fb67109020,1.00
0x1B6A3140e28D2522007E8dFd6DB8472a429E367a,1.00
0x140cdd60917ab892ad5782f48f0154e9e599ede1,1.00
0x9a186bd5c829185f980e51b737c8619ca8301afe,1.00
0xDf171A566d2e0645351a450Ba9379DDE553f42e5,1.00
0xD7ab8FD1C264Ea244E77143053edF017fBE7f13b,1.00
0xA9c6F5Ce6528f04013e24244e4dAED9F82Fdedb8,1.00
0x575b4970f93D40ae1792d07943C29cEb864269e3,1.00
0x0b17EB7DbFa92B6Da3B867ceA7bdb03C042d28F1,1.00
0x650BBDE2Cf1BAc9422fB8122F6A742B869805d72,1.00
0xD677a0830b426457C02121Ed96c5Ccc604799031,1.00
0xA980a74FEBaC42e883B6e28C54A68C197AAe1E55,1.00
0xF4263a2bA0ccc8A683d3746D954c9Eb2aaa7bD56,1.00
0xa71E6aE52384647be153714695A88009013Ca595,1.00
0xD3BfC0B3a54A1391c865D7037De7Edb5599978c5,1.00
0x0B9533b4C067b60080267c2df0967cbBdDDB84e2,1.00
0x314Ed84f5F415414d2E575765A2B3429AA28fE7c,1.00
0x187A98383EE5C5331C4cc790CE24BB06D9B0517A,1.00
0x32350C2e378cB422928f0eBbf169CaEDf3cFAB8B,1.00
0x401f8A9fF63Cc0d6676204cE9dd0bCB906dc478D,1.00
0xa08144FCbF7bb271a8E947F9d7199843B154e30C,1.00
0x083371a07Cbb285EDd5aA4E2AbB7a3c2Bf6F1AF2,1.00
0x3dc4c32ce09595dd613cec4ee9f4a8ace4d14a14,1.00
0xc70b0bba6b3e2d0215e8c2b5880a86dcb85bbbe8,1.00
0x0af3b914f8eff37219530e57d9f4d1c946ebb8a6,1.00
0x06C182Dc582C1E5FFCceB6CBD23024Ab33Ac8621,1.00
0x76D58b3950df729999C9f6C822D148722aa67202,1.00
0xAa00a95E0495485fB3Ae832c6069A9A77622aFd2,1.00
0x65413c5c5dB06e21E8b9E9f35Ca161bF1D959160,1.00
0xD2bAE33AcA54D85b9C6F0c0925A6EDbe8A67A014,1.00
0x90252A9Fe125D6499066b7AF48Fb1A958C80C298,1.00
0x85Bb410B9cB937340CdaA2e3B3Da12C55eF2A67b,1.00
0xDce874b60cbcd55B6cB7E3Ed5bB93c011D3A5900,1.00
0x166278D5922817d2896155BCE461658f81D85956,1.00
0xd042Beb27882bb79697bF45C71969002BBc7601f,1.00
0x74217eBdE007ae72600e32Aae93DeC70eFFB0a50,1.00
0xb36A4e7C59b8c6E3C6b4EDF1AE20c7bd9fA68202,1.00
0xA2424501bB5D8695C8b5744e8302b09CCf39D215,1.00
0x9323F7cee6129caF5289cC22698F1081C3eb2505,1.00
0xf9115e8753724b6494a6e127587d5e70005f2a35,1.00
0xae95e6C0623D5a38DCEf01F3D0f75FFD2A224F85,1.00
0x6D93C5a3F3BAcFbeDAEd74Cbed44690453d2E680,1.00
0xfbd4b996e8e77940978c20a609Ab078307A8c639,1.00
0x56541d71bd91d41a02647394731257a1284ed65b,1.00
0xab1373509fa4c763918bddce9764c2370f4958aa,1.00
0x7c1f31a94840a365113ac34d6e07b68d2b6b45e4,1.00
0x493fFCced1827207D4FDBa3Ba37235c3304185D8,1.00
0x04123d5CF6c922C9Fe5bddB6DD3D15F9839DdC6B,1.00
0x4e8085AFD1C13f356d1882B94290d1dD925DF07c,1.00
0x467282983d4ab9dd04919f931f07affa7cc57a77,1.00
0x140d774326Cbf07d5905A28c33778f215D3840D9,1.00
0x721a94d37a96166cbb9412d600d7f6382d5d24a7,1.00
0x6d344524bc0860e1dc62d484bee2dabb7fc5cd7b,1.00
0x16295164E9933128602E1EaB4761d5B877B9403e,1.00
0x3da72ABf155867991CDBeD748bD6bCF88Fd26E41,1.00
0x97e8f0cefd3e72991cf14b4111f91186dd7a0dd4,1.00
0xEB8643915982B3C485756eE7638f0650A94058FD,1.00
0xFa1eafD1b7ef15B435c95b80B82A43fF6d55FABd,1.00
0x7b28f959A8f1e85133e62Ab36601c2386bC8d782,1.00
0x427631d14bC12cac97c88EC759Bd92f253317b23,1.00
0x964174824b62E670a4f223038F3B5D803babe835,1.00
0x0D9F0adD0C102F747152dFAbABB21C6d332Ae0f7,1.00
0x5A05EBeEd2A5775D7F5F73cea0c5A7f753175aC8,1.00
0x6ddda8FB41525D7D319780bF788b3a48FdeE0563,1.00
0x3e5Aee94103bB95659Acb5Ee6D378B69c931f09E,1.00
0x6C379530B2f00Ec723E48156FB874ca8eCa3da6a,1.00
0x38b22c788cAE74593d464A6990f9CD5eef62FF72,1.00
0x3deEF8362556e43144EE55B6B930E7d8EAEdC79e,1.00
0xb59708fade24ed8bdbcf1c86770590c03c794641,1.00
0x5ae307983a0ac410523e9956b204690caf983580,1.00
0xba6338a1bd3b81eadb75e9b1941fcd6a6ba2ffa5,1.00
0x5f9c858F161aa6776a86E77815E151C7fB71E171,1.00
0x761b131d89b18d2a60b5aa65aa375d0358b8640c,1.00
0x37bc769C78CDAA3d04d67f874107d64fc6c20276,1.00
0xEf487aF9c18Bc576F92015389B6F069a44FeB403,1.00
0x9aB1e0Eca094F2e86F002b9f51a1C21e60201e32,1.00
0x71da7e93A71b4b088615D6E83D17003b546cEa96,1.00
0x9A3bd23822EbDA8857a6e3fAC7473b11e02d0805,1.00
0x2e6Fc980F72bd157f4E5229fb2ef14E0Cf89Dea3,1.00
0x278aC1DAcc6F25D62bE36474e5b059E4252516EC,1.00
0x39dfd1f6a97844d43facfbcf0efc055c00e60099,1.00
0xB4041445Fc4b37af122C8a8890CCCB689dAcb7E3,1.00
0x670286604F230280E4fF2b6fA329f9a30CAD1eb9,1.00
0x3835Bca60b89a54b3fD99E0D98c40A9012452F16,1.00
0xdcc89e80b6623e4dabb00b9ba96d7ba2c035b7ed,1.00
0x89c74d3c34c053b414a168325b3917a70f621d35,1.00
0xDbBB100442F852D7cca168d0Bf2388ac021be3cb,1.00
0x5Bfe554C581D0278993aAB4BEaf78237891A3456,1.00
0xD067B25f0A4f96Dc8EE4A40328a1090b9d8894d1,1.00
0x8bd05dfa4bdd5b966c6ee554bab9dfadb800143c,1.00
0xb3b920f7c05f8d0bbc9f65af2b8ba023e4220e3b,1.00
0x6708129f738b27d3c1eccba0338a66ee9011e2a3,1.00
0x2A1ee7734435636a3F1A00734C86dF109D54d3Ad,1.00
0x71e584722aaa4e3b7908954ac35b59877af8c4ec,1.00
0xe7bfa8648d9e06bc37bbb558b2a8f4f8b0e24428,1.00
0x0c63083179e5bf8275d8d1fbff7e99cc93f4c866,1.00
0x1BcDE01E57AC088E069920C2CFBBA6B9e7c18B3B,1.00
0xe53a3efe7cb8931cccdcf6b165545586e467adad,1.00
0x6564f696d5de0bCCDFdbc8CDF375c9E32EB6F235,1.00
0x57D77382Ce1491fEBb35511E99A48F34537cEd4d,1.00
0x863398e9574Dd96c3f5dF2889EC79fFE854C74cC,1.00
0xE1Fe36565B104237796d552B8Db7e87FeD15fC62,1.00
0x91b872AA031B6b95752B76d14ec83a717a3D21Cf,1.00
0x135D7Ed6D38C24E7B7496eAB05c6031463dCFf4d,1.00
0xc4e515484ba309b4cA4655c39BE64646676D87a2,1.00
0x3c787385031dE7e49C8d1f8Ed92cb20ed3d1DFd0,1.00
0x58128ed4ef5c06624242694eda49ca7905d53cd1,1.00
0x8818fDb14B1a2079bBDD0c0f23848aa7e12bDA1c,1.00
0x3e703ffac4ddfa38af0f8d598956d522ddffe0da,1.00
0x44f21e5d3d7379f94a08fa39dfdafda1ffc12515,1.00
0x524Ba1D01A0c4D505d3Ce9865F756EB8aE66e952,1.00
0x0Ba035023a73d1269281C5D71d5b6F470f93Dd46,1.00
0x5df972be357DF8CA564Efd63c9259cC564e67325,1.00
0x7067Ba7FcC47caa03D0e374261A34185aBd1bb38,1.00
0xee6c676f8689e651f11a9f0f1952a74d05c0de60,1.00
0xeCA2F4b64f22197C621DBeF583BaFD617a2E913A,1.00
0x567d631CB93D839193C0beb3E95C54E2369A0EA6,1.00
0x1c94Cf36129bA9bF17E34eC24684830147b79f9f,1.00
0xc82B3bA171A6842834c8A7A79F67fC161C1Ce2b6,1.00
0xDecE078D726c107c81350E53aEeB8ec18186Ab91,1.00
0x948040cB818d468074254d7a516BFE02167F5C4B,1.00
0xDd6E26E6Adbb43cD8e69adeBFA07db6059d5b79f,1.00
0x8FB86d1A462b32CeD0d7F9528D1770cd4D8e6823,1.00
0x2B9b151f23C77b98deeB3030d6eF632df55f4742,1.00
0x62Eefae4f17D7C9ddEcA768DAf26dD03a4c6822D,1.00
0xcD12eF6915e32a6ebe402e2644C08dE1051a9e61,1.00
0x82b8F5cf750B7D59A2611294dd6A7Cde41c6d1AE,1.00
0x533A4Eb5EDC8e0E8228D27E731651Be1734890dc,1.00
0xa912BBea7c0de5333081B4009e166244A83CEe9b,1.00
0xCE0Ba5B69567c4918053Ae3c32eb3619449227f3,1.00
0x68a219acca8f663eabdda67b65140b62a6924429,1.00
0x0e18661ff5193951726645f32d23fe40587fb45c,1.00
0x7faaa255bfb55d102e279fc813c243c95d048b0b,1.00
0x23a4a851BE63C5315BDF1d886ed8852a64b9F1DC,1.00
0x1fc6a5a0affa6c51973fafc1ba25054f02f9add1,1.00
0x18C511c01B6ad3d1683952F0fAc97cFa98DdCda3,1.00
0xf1f76818c2508708bc11cff73ab4b931f2f54bb4,1.00
0x3cE561AB00f10312B2b1bE1D13a02Da98Ab6DbBd,1.00
0x2e0e29f4f2943c143dc85b936C1B96BAEAd2764b,1.00
0x43e8b6ccf344dc7e8fbb61f844cb1d1273136316,1.00
0xA95C8A3cE7Cc009acdfE86377e200C02041f84bc,1.00
0xbE81AaA595494D3cC9ef0f79A29Ae197E87fE995,1.00
0x2F7166B214c13BacA369c1d4ce18dA8478291f76,1.00
0xAC83481620A19427E3178f9944aD151535084587,1.00
0x37C3F5788BDe49eC86D9436B2D9741a1CBf44FEC,1.00
0xCEc3aA55541676EafFd695C1A9845c7a57d4C623,1.00
0x44E5Fb3925b49c10b00c35B3c5f0E524F10d8a49,1.00
0xf39E244411359D175942353aa003feB9C3Ec4D26,1.00
0x9ad281BB329962B39543904faf317d7EA83d6A7e,1.00
0x73BFA77aC588FB44fC00B1aDCbB5CB751B6fDfaB,1.00
0xd515434C8F1B74a5B389A92c74E8EfbB09C2Ab48,1.00
0xb884B4B6104e75727C7e4fb2dBFB68E4546fe4CB,1.00
0xC95aA81bD10f6553B8410BA76A549eD414A84D9e,1.00
0x044A4249E23147E5f38BDBcaEaFd9C524e176c7B,1.00
0x1f199e05a9d9c08e39fc142bcb9d83902392ba9e,1.00
0x95cB725953939E59A80B9207e5eFa463a15277a6,1.00
0x496E2fe744d973Da38e83D444c4b31cCa9ccE4Ce,1.00
0xF6bf7B22B980417573D25A8feB5F082226C0a3E9,1.00
0x1a293Db5fAD2c23EA470dcbCc36f5f20B09a58cD,1.00
0x3e57916b7A0e5C88E1751d53c774dfd775dFd086,1.00
0x7624e6DBf81a6270603C1FAD9884a754255bEC2C,1.00
0x5d6cE39e10beEC8048c4C70814D27BEc513C5dc5,1.00
0x7ac47D03D8b4453B4af8AAE2E0552dD300749821,1.00
0x7dC365147E8AFDCA5ddD79C7630818aDa5643f34,1.00
0xaD5aF178409116BF4DBB8A6FC0234ad574C13F2f,1.00
0x2A78b77046aF40D249DC143186d1d2a803969604,1.00
0xdB18303dE09220D0f1C8164B176a0B5b7187784a,1.00
0x4530339617480eea7744b84673637DB32b56a149,1.00
0x1DF617954594A89Dbe7517E826b38dBfFd6C67ba,1.00
0x02651a4b23C6b8A3026811FdC380FD433dE9b8aF,1.00
0x0F796f6Ec8D728758B5cD4162EEE88E677D82f0f,1.00
0x7867D284BE5FaEac6d6e505AC7Bbb2cd16c6dd26,1.00
0xaE32e1351Ef8EcCd2F96b1cf3c9379A504748b15,1.00
0xB5d58B484ca80bf1D4F23d1422A771F78f31A082,1.00
0xce33781e7eadf6b64b4b07ee262120e64b1e7d3a,1.00
0xbd781E45becb026BB480E0D2F13436E19bE6C8E4,1.00
0xF90a3A24440AC3BFB0964fF63C34b2f458a522bF,1.00
0x78207abBE351082F89D1c0C4b7389133Cb484e82,1.00
0xfd045ceb802931e400bdfcba0d0a793aa55f084f,1.00
0x6e6bd74cb406516c394b111668b09423ea2c8484,1.00
0xBfB3510B1bc5A094aA60C2B93B866ccDE5813BF7,1.00
0x4B131405E197385469fB3086D947BF649C5A00B9,1.00
0x76d3Daafb3443286404c257F8631F076b295ae09,1.00
0x976ae0c5429b0ec1de6ee5b3d4d29e31db39e5f4,1.00
0xE78bD7aEF32a8fCD33b1BE04E71209d2e283ac00,1.00
0x1c48FCc959B648A5cE661C09885444C2451AB55f,1.00
0x5E2CFB99961EEBf789F69AB8F1Ba4a9cA3A2DCe6,1.00
0xAb3835435d154f1Fdc32d886afc27d4768111134,1.00
0x5816b2C88F2394a7288Cef5B8EC589dA0442Cd77,1.00
0x35489b49a09dD10E0a2687eeD0357492a63dD974,1.00
0xc79c43a06d19f9ee4db5266c4ecc86d4a6fa639c,1.00
0x572d99Df05266817DC4c8b14B6B100fA1D506485,1.00
0xde0294E48D3EA12c7fd43fEF39f617D3C49f93D8,1.00
0x8df036fb4d3882D6DE4b27EaBa11f57B56169F82,1.00
0x2A4e10069fA1A67B1c882d802b9E45fc032F2f27,1.00
0x4816debaa85c9da03ffa58e10038e7a2202ad18f,1.00
0x5b9a734e7ecabbecfd01040c250bc10e8fc50444,1.00
0xAEdC64f060ff4D9FA8694aEDee83575a51210456,1.00
0x84C6b52fee24283E91EBf09908fdC37700547B6D,1.00
0xA7d5a42D169c234f64A498D109b4fb73Df51a6Ec,1.00
0x8e033C8EaB1CAf2805ae41F7CCBDc882a8D43F24,1.00
0x512cAF9ffe7D43e38AF4E2089Bd5791B9624f4Eb,1.00
0x80503dEBB2893F7e9d5c434E8480666DEF7E060D,1.00
0x372939095b49c214eff4dac269f8c413599aa589,1.00
0x526A5D04EA8ddA93d6E790670f3F2A32EC670a92,1.00
0x6cc5318dbdc1988872dc1e27fad4a718aab9a2e3,1.00
0xa955663d4b10cf096de8056c75a3fc46b7ad11cf,1.00
0xc73FC0E9c0550a504f6d6DEebB00c88023848e17,1.00
0x54690Be49d4305BE6a4bF6E5571e15a234eBea53,1.00
0xF1B9e7599e802016e13EDF73235868B9f9B0483b,1.00
0xF58fEEcb570e175edBf33Cc47A51E650559C4da9,1.00
0xb9cE66d82AB034e09A1DE77DaEf035aD497564e1,1.00
0x1247e88652fDddEAA65fCeD222d4e701b9B11c5f,1.00
0x7BE7ec07Bc34D1A1408CBe386Be3C78C77Ab643E,1.00
0x380267857843FA2a59116AE0a7F937471A7D5e6d,1.00
0x8cB0EA1B06c4eD438f909316F2b3dd26AF906Ec5,1.00
0x56d038d10C85C3082171301a8c5e19E8A7801a94,1.00
0x80265FB5fc42eCdB4A6d0FEf9CB9E2DA27c6f2cD,1.00
0x8317456BE0955DbfAF0374A0F488B934ebcd37d3,1.00
0xDFD36d314d97DEaab39c71Bd10df17937193b1b4,1.00
0x81C4B3168a090190EeB18368DB2a073Df09f42BD,1.00
0xb6871dE7e03dEA19215CDA94FaC23202fbDbc706,1.00
0xF4226c8B34da95EC1295822893F8DBa624A50831,1.00
0x9DBeF73C07c001f18e74f48Cf360b6824fd16A75,1.00
0x0664FCA77b92d6deaefDFFDA27a467683C4c04CB,1.00
0x7d0a641a2ef9c7efe3224f9d4e5b3053b86f4ead,1.00
0xf91684f37b34044b8aa078b6f08e781719670542,1.00
0xF012A0489e8496BfEf730eD85eaDBced22dac395,1.00
0xF8ae903109Ad971CDfFa958F80124bC947E4BF56,1.00
0xF747907b40aE315211A9a0A4bCfD812d324F2626,1.00
0x7b067DD6a874f51fDE91136eD330337bbc1Af063,1.00
0x37708A6b61B90e45eb86347D98A8654D1b69Cc7E,1.00
